700	887
1400	1775
2100	2151
2800	3551
3500	4095
4200	4303
4900	5703
5600	7103
6300	8191
7000	8191
7700	8191
8400	8607
9100	10007
9800	11407
10500	12807
11200	14207
11900	15607
12600	16383
13300	16383
14000	16383
14700	16383
15400	16383
16100	16383
16800	17215
17500	18615
18200	20015
18900	21415
19600	22815
20300	24215
21000	25615
